|A|B|C|D|E|F|G|H|I|
| 32786  |         python         | 3m51s  |   janel    | 4  | 1330MHz  | 34.1 C | 26.2 C |174.6 W |
| 32790  |         python         | 3m51s  |   janel    | 8  | 1330MHz  | 33.4 C | 26.3 C |169.2 W |
| 32794  |         python         | 3m51s  |   janel    | 12 | 1330MHz  | 32.3 C | 26.3 C |165.3 W |
| 32782  |         python         | 3m52s  |   janel    | 0  | 1330MHz  | 33.1 C | 26.2 C |170.7 W |
| 32786  |         python         | 3m52s  |   janel    | 4  | 1330MHz  | 34.1 C | 26.2 C |175.5 W |
| 32790  |         python         | 3m52s  |   janel    | 8  | 1330MHz  | 33.6 C | 26.4 C |168.4 W |
| 32794  |         python         | 3m52s  |   janel    | 12 | 1330MHz  | 32.3 C | 26.3 C |164.9 W |
| 32782  |         python         | 3m53s  |   janel    | 0  | 1330MHz  | 33.1 C | 26.2 C |170.5 W |
| 32786  |         python         | 3m53s  |   janel    | 4  | 1330MHz  | 34.1 C | 26.2 C |175.3 W |
| 32790  |         python         | 3m53s  |   janel    | 8  | 1330MHz  | 33.7 C | 26.4 C |168.0 W |
| 32794  |         python         | 3m53s  |   janel    | 12 | 1330MHz  | 32.3 C | 26.3 C |165.1 W |
| 32782  |         python         | 3m54s  |   janel    | 0  | 1330MHz  | 33.2 C | 26.2 C |170.7 W |
| 32786  |         python         | 3m54s  |   janel    | 4  | 1330MHz  | 34.1 C | 26.2 C |175.3 W |
| 32790  |         python         | 3m54s  |   janel    | 8  | 1330MHz  | 33.8 C | 26.4 C |168.8 W |
| 32794  |         python         | 3m54s  |   janel    | 12 | 1330MHz  | 32.5 C | 26.3 C |165.7 W |
| 32782  |         python         | 3m56s  |   janel    | 0  | 1330MHz  | 33.2 C | 26.2 C |170.5 W |
| 32786  |         python         | 3m56s  |   janel    | 4  | 1330MHz  | 34.2 C | 26.3 C |176.1 W |
| 32790  |         python         | 3m56s  |   janel    | 8  | 1330MHz  | 33.4 C | 26.4 C |169.0 W |
| 32794  |         python         | 3m56s  |   janel    | 12 | 1330MHz  | 32.5 C | 26.3 C |165.9 W |
| 32782  |         python         | 3m57s  |   janel    | 0  | 1330MHz  | 33.3 C | 26.2 C |171.1 W |
| 32786  |         python         | 3m57s  |   janel    | 4  | 1330MHz  | 34.1 C | 26.3 C |175.7 W |
| 32790  |         python         | 3m57s  |   janel    | 8  | 1330MHz  | 33.6 C | 26.4 C |168.8 W |
| 32794  |         python         | 3m57s  |   janel    | 12 | 1330MHz  | 32.5 C | 26.4 C |165.1 W |
| 32782  |         python         | 3m58s  |   janel    | 0  | 1330MHz  | 33.3 C | 26.2 C |170.7 W |
| 32786  |         python         | 3m58s  |   janel    | 4  | 1330MHz  | 34.1 C | 26.3 C |176.2 W |
| 32790  |         python         | 3m58s  |   janel    | 8  | 1330MHz  | 33.4 C | 26.3 C |168.4 W |
| 32794  |         python         | 3m58s  |   janel    | 12 | 1330MHz  | 32.6 C | 26.4 C |165.7 W |
| 32782  |         python         | 3m59s  |   janel    | 0  | 1330MHz  | 33.3 C | 26.2 C |170.7 W |
| 32786  |         python         | 3m59s  |   janel    | 4  | 1330MHz  | 34.2 C | 26.3 C |174.8 W |
| 32790  |         python         | 3m59s  |   janel    | 8  | 1330MHz  | 33.7 C | 26.4 C |168.2 W |
| 32794  |         python         | 3m59s  |   janel    | 12 | 1330MHz  | 32.5 C | 26.3 C |165.1 W |
| 32782  |         python         |  4m0s  |   janel    | 0  | 1330MHz  | 33.0 C | 26.2 C |170.7 W |
| 32786  |         python         |  4m0s  |   janel    | 4  | 1330MHz  | 34.5 C | 26.3 C |175.3 W |
| 32790  |         python         |  4m0s  |   janel    | 8  | 1330MHz  | 33.7 C | 26.3 C |169.2 W |
| 32794  |         python         |  4m0s  |   janel    | 12 | 1330MHz  | 32.3 C | 26.3 C |165.9 W |
| 32782  |         python         |  4m2s  |   janel    | 0  | 1330MHz  | 33.1 C | 26.2 C |170.3 W |
| 32786  |         python         |  4m2s  |   janel    | 4  | 1330MHz  | 34.2 C | 26.3 C |175.7 W |
| 32790  |         python         |  4m2s  |   janel    | 8  | 1330MHz  | 33.8 C | 26.4 C |168.4 W |
| 32794  |         python         |  4m1s  |   janel    | 12 | 1330MHz  | 32.4 C | 26.4 C |165.3 W |
| 32782  |         python         |  4m2s  |   janel    | 0  | 1330MHz  | 33.3 C | 26.3 C |170.9 W |
| 32786  |         python         |  4m2s  |   janel    | 4  | 1330MHz  | 34.4 C | 26.3 C |175.7 W |
| 32790  |         python         |  4m3s  |   janel    | 8  | 1330MHz  | 33.7 C | 26.4 C |168.6 W |
| 32794  |         python         |  4m3s  |   janel    | 12 | 1330MHz  | 32.6 C | 26.4 C |165.5 W |
| 32782  |         python         |  4m4s  |   janel    | 0  | 1330MHz  | 33.3 C | 26.3 C |170.9 W |
| 32786  |         python         |  4m4s  |   janel    | 4  | 1330MHz  | 34.5 C | 26.3 C |175.5 W |
| 32790  |         python         |  4m4s  |   janel    | 8  | 1330MHz  | 33.8 C | 26.4 C |169.0 W |
| 32794  |         python         |  4m4s  |   janel    | 12 | 1330MHz  | 32.5 C | 26.4 C |166.1 W |
| 32782  |         python         |  4m5s  |   janel    | 0  | 1330MHz  | 33.3 C | 26.3 C |170.7 W |
| 32786  |         python         |  4m5s  |   janel    | 4  | 1330MHz  | 34.2 C | 26.3 C |175.2 W |
| 32790  |         python         |  4m5s  |   janel    | 8  | 1330MHz  | 33.7 C | 26.4 C |169.0 W |
| 32794  |         python         |  4m5s  |   janel    | 12 | 1330MHz  | 32.6 C | 26.4 C |165.3 W |
| 32782  |         python         |  4m6s  |   janel    | 0  | 1330MHz  | 33.3 C | 26.2 C |170.7 W |
| 32786  |         python         |  4m6s  |   janel    | 4  | 1330MHz  | 34.4 C | 26.3 C |176.1 W |
| 32790  |         python         |  4m6s  |   janel    | 8  | 1330MHz  | 33.7 C | 26.4 C |168.2 W |
| 32794  |         python         |  4m6s  |   janel    | 12 | 1330MHz  | 32.5 C | 26.4 C |165.3 W |
| 32782  |         python         |  4m7s  |   janel    | 0  | 1330MHz  | 33.3 C | 26.2 C |170.7 W |
| 32786  |         python         |  4m7s  |   janel    | 4  | 1330MHz  | 34.5 C | 26.3 C |175.9 W |
| 32790  |         python         |  4m7s  |   janel    | 8  | 1330MHz  | 33.7 C | 26.4 C |167.8 W |
| 32794  |         python         |  4m7s  |   janel    | 12 | 1330MHz  | 32.4 C | 26.4 C |165.7 W |
| 32782  |         python         |  4m8s  |   janel    | 0  | 1330MHz  | 33.1 C | 26.2 C |170.7 W |
| 32786  |         python         |  4m8s  |   janel    | 4  | 1330MHz  | 34.5 C | 26.3 C |175.6 W |
| 32790  |         python         |  4m8s  |   janel    | 8  | 1330MHz  | 33.7 C | 26.4 C |168.2 W |
| 32794  |         python         |  4m8s  |   janel    | 12 | 1330MHz  | 32.6 C | 26.4 C |165.5 W |
| 32782  |         python         |  4m9s  |   janel    | 0  | 1330MHz  | 33.1 C | 26.3 C |170.5 W |
| 32786  |         python         |  4m9s  |   janel    | 4  | 1330MHz  | 34.5 C | 26.3 C |175.8 W |
| 32790  |         python         |  4m9s  |   janel    | 8  | 1330MHz  | 33.8 C | 26.4 C |169.4 W |
| 32794  |         python         |  4m9s  |   janel    | 12 | 1330MHz  | 32.7 C | 26.4 C |165.9 W |
| 32782  |         python         | 4m11s  |   janel    | 0  | 1330MHz  | 33.4 C | 26.3 C |170.7 W |
| 32786  |         python         | 4m11s  |   janel    | 4  | 1330MHz  | 34.5 C | 26.3 C |176.1 W |
| 32790  |         python         | 4m11s  |   janel    | 8  | 1330MHz  | 33.8 C | 26.4 C |168.8 W |
| 32794  |         python         | 4m11s  |   janel    | 12 | 1330MHz  | 32.6 C | 26.4 C |165.3 W |
| 32782  |         python         | 4m12s  |   janel    | 0  | 1330MHz  | 33.3 C | 26.3 C |171.1 W |
| 32786  |         python         | 4m12s  |   janel    | 4  | 1330MHz  | 34.5 C | 26.3 C |175.9 W |
| 32790  |         python         | 4m12s  |   janel    | 8  | 1330MHz  | 34.0 C | 26.4 C |169.0 W |
| 32794  |         python         | 4m12s  |   janel    | 12 | 1330MHz  | 32.6 C | 26.4 C |165.1 W |
| 32782  |         python         | 4m13s  |   janel    | 0  | 1330MHz  | 33.3 C | 26.3 C |170.5 W |
| 32786  |         python         | 4m13s  |   janel    | 4  | 1330MHz  | 34.4 C | 26.3 C |176.4 W |
| 32790  |         python         | 4m13s  |   janel    | 8  | 1330MHz  | 34.0 C | 26.4 C |168.9 W |
| 32794  |         python         | 4m13s  |   janel    | 12 | 1330MHz  | 32.6 C | 26.4 C |165.7 W |
| 32782  |         python         | 4m14s  |   janel    | 0  | 1330MHz  | 33.4 C | 26.3 C |171.1 W |
| 32786  |         python         | 4m14s  |   janel    | 4  | 1330MHz  | 34.4 C | 26.3 C |175.7 W |
| 32790  |         python         | 4m14s  |   janel    | 8  | 1330MHz  | 33.8 C | 26.4 C |168.8 W |
| 32794  |         python         | 4m14s  |   janel    | 12 | 1330MHz  | 32.7 C | 26.4 C |166.3 W |
| 32782  |         python         | 4m15s  |   janel    | 0  | 1330MHz  | 33.3 C | 26.3 C |170.9 W |
| 32786  |         python         | 4m15s  |   janel    | 4  | 1330MHz  | 34.7 C | 26.3 C |175.7 W |
| 32790  |         python         | 4m15s  |   janel    | 8  | 1330MHz  | 33.8 C | 26.4 C |168.8 W |
| 32794  |         python         | 4m15s  |   janel    | 12 | 1330MHz  | 32.7 C | 26.4 C |166.1 W |
| 32782  |         python         | 4m17s  |   janel    | 0  | 1330MHz  | 33.3 C | 26.3 C |171.2 W |
| 32786  |         python         | 4m17s  |   janel    | 4  | 1330MHz  | 34.7 C | 26.3 C |175.6 W |
| 32790  |         python         | 4m17s  |   janel    | 8  | 1330MHz  | 34.0 C | 26.4 C |169.1 W |
| 32794  |         python         | 4m16s  |   janel    | 12 | 1330MHz  | 32.7 C | 26.4 C |165.9 W |
| 32782  |         python         | 4m17s  |   janel    | 0  | 1330MHz  | 33.4 C | 26.3 C |170.5 W |
| 32786  |         python         | 4m18s  |   janel    | 4  | 1330MHz  | 34.7 C | 26.3 C |175.7 W |
| 32790  |         python         | 4m18s  |   janel    | 8  | 1330MHz  | 34.0 C | 26.4 C |168.6 W |
| 32794  |         python         | 4m18s  |   janel    | 12 | 1330MHz  | 32.7 C | 26.4 C |165.9 W |
| 32782  |         python         | 4m19s  |   janel    | 0  | 1330MHz  | 33.3 C | 26.3 C |170.9 W |
| 32786  |         python         | 4m19s  |   janel    | 4  | 1330MHz  | 34.5 C | 26.3 C |175.7 W |
| 32790  |         python         | 4m19s  |   janel    | 8  | 1330MHz  | 34.0 C | 26.4 C |168.8 W |
| 32794  |         python         | 4m19s  |   janel    | 12 | 1330MHz  | 32.7 C | 26.4 C |165.7 W |
| 32782  |         python         | 4m20s  |   janel    | 0  | 1330MHz  | 33.6 C | 26.3 C |170.5 W |
| 32786  |         python         | 4m20s  |   janel    | 4  | 1330MHz  | 34.5 C | 26.3 C |176.0 W |
| 32790  |         python         | 4m20s  |   janel    | 8  | 1330MHz  | 33.8 C | 26.4 C |169.0 W |
| 32794  |         python         | 4m20s  |   janel    | 12 | 1330MHz  | 32.6 C | 26.4 C |165.7 W |
| 32782  |         python         | 4m21s  |   janel    | 0  | 1330MHz  | 33.3 C | 26.3 C |171.6 W |
| 32786  |         python         | 4m21s  |   janel    | 4  | 1330MHz  | 34.5 C | 26.3 C |176.1 W |
| 32790  |         python         | 4m21s  |   janel    | 8  | 1330MHz  | 34.1 C | 26.4 C |169.5 W |
| 32794  |         python         | 4m21s  |   janel    | 12 | 1330MHz  | 32.7 C | 26.4 C |165.7 W |
| 32782  |         python         | 4m22s  |   janel    | 0  | 1330MHz  | 33.6 C | 26.3 C |171.1 W |
| 32786  |         python         | 4m22s  |   janel    | 4  | 1330MHz  | 34.5 C | 26.3 C |176.1 W |
| 32790  |         python         | 4m22s  |   janel    | 8  | 1330MHz  | 33.8 C | 26.4 C |169.4 W |
| 32794  |         python         | 4m22s  |   janel    | 12 | 1330MHz  | 32.9 C | 26.4 C |165.5 W |
| 32782  |         python         | 4m23s  |   janel    | 0  | 1330MHz  | 33.4 C | 26.3 C |170.5 W |
| 32786  |         python         | 4m23s  |   janel    | 4  | 1330MHz  | 34.7 C | 26.3 C |175.5 W |
| 32790  |         python         | 4m23s  |   janel    | 8  | 1330MHz  | 34.0 C | 26.4 C |168.2 W |
| 32794  |         python         | 4m23s  |   janel    | 12 | 1330MHz  | 32.7 C | 26.4 C |165.3 W |
| 32782  |         python         | 4m24s  |   janel    | 0  | 1330MHz  | 33.6 C | 26.3 C |170.7 W |
| 32786  |         python         | 4m24s  |   janel    | 4  | 1330MHz  | 34.5 C | 26.3 C |175.6 W |
| 32790  |         python         | 4m24s  |   janel    | 8  | 1330MHz  | 34.1 C | 26.4 C |168.8 W |
| 32794  |         python         | 4m24s  |   janel    | 12 | 1330MHz  | 32.7 C | 26.4 C |165.3 W |
| 32782  |         python         | 4m26s  |   janel    | 0  | 1330MHz  | 33.7 C | 26.3 C |171.6 W |
| 32786  |         python         | 4m26s  |   janel    | 4  | 1330MHz  | 34.5 C | 26.3 C |176.3 W |
| 32790  |         python         | 4m26s  |   janel    | 8  | 1330MHz  | 34.1 C | 26.4 C |168.4 W |
| 32794  |         python         | 4m26s  |   janel    | 12 | 1330MHz  | 32.7 C | 26.4 C |165.5 W |
| 32782  |         python         | 4m27s  |   janel    | 0  | 1330MHz  | 33.6 C | 26.3 C |170.7 W |
| 32786  |         python         | 4m27s  |   janel    | 4  | 1330MHz  | 34.7 C | 26.3 C |175.6 W |
| 32790  |         python         | 4m27s  |   janel    | 8  | 1330MHz  | 34.1 C | 26.4 C |169.0 W |
| 32794  |         python         | 4m27s  |   janel    | 12 | 1330MHz  | 32.9 C | 26.4 C |166.1 W |
| 32782  |         python         | 4m28s  |   janel    | 0  | 1330MHz  | 33.6 C | 26.3 C |170.9 W |
| 32786  |         python         | 4m28s  |   janel    | 4  | 1330MHz  | 34.5 C | 26.3 C |175.9 W |
| 32790  |         python         | 4m28s  |   janel    | 8  | 1330MHz  | 34.0 C | 26.4 C |169.3 W |
| 32794  |         python         | 4m28s  |   janel    | 12 | 1330MHz  | 32.8 C | 26.4 C |165.9 W |
| 32782  |         python         | 4m29s  |   janel    | 0  | 1330MHz  | 33.6 C | 26.3 C |170.7 W |
| 32786  |         python         | 4m29s  |   janel    | 4  | 1330MHz  | 34.7 C | 26.3 C |175.7 W |
| 32790  |         python         | 4m29s  |   janel    | 8  | 1330MHz  | 34.1 C | 26.5 C |169.6 W |
| 32794  |         python         | 4m29s  |   janel    | 12 | 1330MHz  | 32.9 C | 26.4 C |165.5 W |
| 32782  |         python         | 4m30s  |   janel    | 0  | 1330MHz  | 33.6 C | 26.3 C |170.7 W |
| 32786  |         python         | 4m30s  |   janel    | 4  | 1330MHz  | 34.8 C | 26.3 C |176.1 W |
| 32790  |         python         | 4m30s  |   janel    | 8  | 1330MHz  | 34.0 C | 26.5 C |170.3 W |
| 32794  |         python         | 4m30s  |   janel    | 12 | 1330MHz  | 32.7 C | 26.5 C |165.5 W |
| 32782  |         python         | 4m32s  |   janel    | 0  | 1330MHz  | 33.6 C | 26.3 C |170.7 W |
| 32786  |         python         | 4m32s  |   janel    | 4  | 1330MHz  | 34.7 C | 26.3 C |176.2 W |
| 32790  |         python         | 4m31s  |   janel    | 8  | 1330MHz  | 34.1 C | 26.5 C |169.8 W |
| 32794  |         python         | 4m31s  |   janel    | 12 | 1330MHz  | 33.0 C | 26.5 C |165.7 W |
| 32782  |         python         | 4m32s  |   janel    | 0  | 1330MHz  | 33.6 C | 26.3 C |171.1 W |
| 32786  |         python         | 4m33s  |   janel    | 4  | 1330MHz  | 34.7 C | 26.4 C |175.9 W |
| 32790  |         python         | 4m33s  |   janel    | 8  | 1330MHz  | 34.1 C | 26.5 C |169.7 W |
| 32794  |         python         | 4m33s  |   janel    | 12 | 1330MHz  | 32.9 C | 26.5 C |165.8 W |
| 32782  |         python         | 4m34s  |   janel    | 0  | 1330MHz  | 33.7 C | 26.3 C |171.5 W |
| 32786  |         python         | 4m34s  |   janel    | 4  | 1330MHz  | 34.5 C | 26.4 C |175.9 W |
| 32790  |         python         | 4m34s  |   janel    | 8  | 1330MHz  | 34.0 C | 26.4 C |169.0 W |
| 32794  |         python         | 4m34s  |   janel    | 12 | 1330MHz  | 33.0 C | 26.5 C |165.9 W |
| 32782  |         python         | 4m35s  |   janel    | 0  | 1330MHz  | 33.7 C | 26.3 C |170.9 W |
| 32786  |         python         | 4m35s  |   janel    | 4  | 1330MHz  | 34.7 C | 26.4 C |175.7 W |
| 32790  |         python         | 4m35s  |   janel    | 8  | 1330MHz  | 34.1 C | 26.5 C |168.8 W |
| 32794  |         python         | 4m35s  |   janel    | 12 | 1330MHz  | 32.7 C | 26.5 C |166.1 W |
| 32782  |         python         | 4m36s  |   janel    | 0  | 1330MHz  | 33.7 C | 26.3 C |171.1 W |
| 32786  |         python         | 4m36s  |   janel    | 4  | 1330MHz  | 34.8 C | 26.4 C |175.9 W |
| 32790  |         python         | 4m36s  |   janel    | 8  | 1330MHz  | 34.1 C | 26.5 C |169.8 W |
| 32794  |         python         | 4m36s  |   janel    | 12 | 1330MHz  | 32.9 C | 26.5 C |165.5 W |
| 32782  |         python         | 4m37s  |   janel    | 0  | 1330MHz  | 33.7 C | 26.4 C |171.1 W |
| 32786  |         python         | 4m37s  |   janel    | 4  | 1330MHz  | 34.7 C | 26.3 C |175.7 W |
| 32790  |         python         | 4m37s  |   janel    | 8  | 1330MHz  | 34.1 C | 26.5 C |169.8 W |
| 32794  |         python         | 4m37s  |   janel    | 12 | 1330MHz  | 32.9 C | 26.5 C |166.1 W |
| 32782  |         python         | 4m38s  |   janel    | 0  | 1330MHz  | 33.7 C | 26.3 C |170.5 W |
| 32786  |         python         | 4m38s  |   janel    | 4  | 1330MHz  | 34.7 C | 26.4 C |175.7 W |
| 32790  |         python         | 4m38s  |   janel    | 8  | 1330MHz  | 34.2 C | 26.4 C |169.4 W |
| 32794  |         python         | 4m38s  |   janel    | 12 | 1330MHz  | 32.7 C | 26.5 C |165.7 W |
| 32782  |         python         | 4m39s  |   janel    | 0  | 1330MHz  | 33.6 C | 26.3 C |171.1 W |
| 32786  |         python         | 4m39s  |   janel    | 4  | 1330MHz  | 34.8 C | 26.4 C |175.8 W |
| 32790  |         python         | 4m39s  |   janel    | 8  | 1330MHz  | 34.1 C | 26.5 C |170.3 W |
| 32794  |         python         | 4m40s  |   janel    | 12 | 1330MHz  | 33.0 C | 26.5 C |165.5 W |
| 32782  |         python         | 4m41s  |   janel    | 0  | 1330MHz  | 33.6 C | 26.3 C |170.7 W |
| 32786  |         python         | 4m41s  |   janel    | 4  | 1330MHz  | 34.8 C | 26.4 C |176.6 W |
| 32790  |         python         | 4m41s  |   janel    | 8  | 1330MHz  | 34.0 C | 26.5 C |169.0 W |
| 32794  |         python         | 4m41s  |   janel    | 12 | 1330MHz  | 33.2 C | 26.5 C |165.7 W |
| 32782  |         python         | 4m42s  |   janel    | 0  | 1330MHz  | 33.7 C | 26.4 C |171.1 W |
| 32786  |         python         | 4m42s  |   janel    | 4  | 1330MHz  | 34.7 C | 26.4 C |177.0 W |
| 32790  |         python         | 4m42s  |   janel    | 8  | 1330MHz  | 34.1 C | 26.5 C |170.3 W |
| 32794  |         python         | 4m42s  |   janel    | 12 | 1330MHz  | 32.9 C | 26.5 C |165.5 W |
| 32782  |         python         | 4m43s  |   janel    | 0  | 1330MHz  | 33.7 C | 26.3 C |171.1 W |
| 32786  |         python         | 4m43s  |   janel    | 4  | 1330MHz  | 34.8 C | 26.4 C |177.4 W |
| 32790  |         python         | 4m43s  |   janel    | 8  | 1330MHz  | 34.2 C | 26.5 C |169.7 W |
| 32794  |         python         | 4m43s  |   janel    | 12 | 1330MHz  | 33.0 C | 26.5 C |165.1 W |
| 32782  |         python         | 4m44s  |   janel    | 0  | 1330MHz  | 33.7 C | 26.4 C |171.3 W |
| 32786  |         python         | 4m44s  |   janel    | 4  | 1330MHz  | 34.7 C | 26.4 C |177.0 W |
| 32790  |         python         | 4m44s  |   janel    | 8  | 1330MHz  | 34.2 C | 26.5 C |170.5 W |
| 32794  |         python         | 4m44s  |   janel    | 12 | 1330MHz  | 32.9 C | 26.5 C |165.5 W |
| 32782  |         python         | 4m45s  |   janel    | 0  | 1330MHz  | 33.8 C | 26.4 C |171.1 W |
| 32786  |         python         | 4m45s  |   janel    | 4  | 1330MHz  | 34.8 C | 26.4 C |177.8 W |
| 32790  |         python         | 4m45s  |   janel    | 8  | 1330MHz  | 34.2 C | 26.5 C |169.9 W |
| 32794  |         python         | 4m45s  |   janel    | 12 | 1330MHz  | 32.9 C | 26.5 C |166.3 W |
