|A|B|C|D|E|F|G|H|I|
| 145975 |         python         | 7m10s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.6 C |173.4 W |
| 145982 |         python         | 7m10s  |   janel    | 12 | 1330MHz  | 37.4 C | 27.6 C |269.2 W |
| 145965 |         python         | 7m13s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.3 C |166.5 W |
| 145971 |         python         | 7m13s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.5 C |164.5 W |
| 145975 |         python         | 7m13s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.6 C |171.4 W |
| 145982 |         python         | 7m13s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |295.8 W |
| 145965 |         python         | 7m13s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.3 C |230.1 W |
| 145971 |         python         | 7m13s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.5 C |235.2 W |
| 145975 |         python         | 7m13s  |   janel    | 8  | 1330MHz  | 35.8 C | 27.6 C |173.1 W |
| 145982 |         python         | 7m13s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |245.4 W |
| 145965 |         python         | 7m16s  |   janel    | 0  | 1330MHz  | 37.6 C | 28.3 C |227.8 W |
| 145971 |         python         | 7m16s  |   janel    | 4  | 1330MHz  | 39.2 C | 27.5 C |187.3 W |
| 145975 |         python         | 7m16s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.6 C |195.2 W |
| 145982 |         python         | 7m15s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |174.0 W |
| 145965 |         python         | 7m18s  |   janel    | 0  | 1330MHz  | 37.6 C | 28.3 C |164.0 W |
| 145971 |         python         | 7m18s  |   janel    | 4  | 1330MHz  | 39.2 C | 27.5 C |237.1 W |
| 145975 |         python         | 7m18s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.6 C |200.9 W |
| 145982 |         python         | 7m18s  |   janel    | 12 | 1330MHz  | 37.4 C | 27.6 C |234.5 W |
| 145965 |         python         | 7m18s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.3 C |223.9 W |
| 145971 |         python         | 7m18s  |   janel    | 4  | 1330MHz  | 39.1 C | 27.5 C |237.5 W |
| 145975 |         python         | 7m18s  |   janel    | 8  | 1330MHz  | 35.8 C | 27.6 C |172.2 W |
| 145982 |         python         | 7m18s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |172.6 W |
| 145965 |         python         | 7m21s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.3 C |307.8 W |
| 145971 |         python         | 7m21s  |   janel    | 4  | 1330MHz  | 39.2 C | 27.5 C |295.6 W |
| 145975 |         python         | 7m21s  |   janel    | 8  | 1330MHz  | 36.1 C | 27.6 C |231.2 W |
| 145982 |         python         | 7m21s  |   janel    | 12 | 1330MHz  | 37.4 C | 27.6 C |315.2 W |
| 145965 |         python         | 7m22s  |   janel    | 0  | 1330MHz  | 37.7 C | 28.3 C |236.9 W |
| 145971 |         python         | 7m22s  |   janel    | 4  | 1330MHz  | 38.9 C | 27.5 C |184.6 W |
| 145975 |         python         | 7m22s  |   janel    | 8  | 1330MHz  | 35.6 C | 27.6 C |180.6 W |
| 145982 |         python         | 7m22s  |   janel    | 12 | 1330MHz  | 37.3 C | 27.6 C |206.3 W |
| 145965 |         python         | 7m23s  |   janel    | 0  | 1330MHz  | 37.6 C | 28.3 C |165.2 W |
| 145971 |         python         | 7m23s  |   janel    | 4  | 1330MHz  | 39.1 C | 27.5 C |171.4 W |
| 145975 |         python         | 7m23s  |   janel    | 8  | 1330MHz  | 35.9 C | 27.6 C |242.2 W |
| 145982 |         python         | 7m23s  |   janel    | 12 | 1330MHz  | 37.2 C | 27.6 C |230.2 W |
| 145972 |         python         | 7m31s  |   janel    | 5  | 1330MHz  | 34.8 C | 27.5 C |164.1 W |
| 145975 |         python         | 7m31s  |   janel    | 8  | 1330MHz  | 35.6 C | 27.6 C |171.4 W |
| 145983 |         python         | 7m31s  |   janel    | 13 | 1330MHz  | 35.7 C | 27.6 C |171.2 W |
| 145965 |         python         | 7m33s  |   janel    | 0  | 1330MHz  | 37.3 C | 28.2 C |164.2 W |
| 145971 |         python         | 7m33s  |   janel    | 4  | 1330MHz  | 38.7 C | 27.5 C |161.1 W |
| 145975 |         python         | 7m33s  |   janel    | 8  | 1330MHz  | 35.3 C | 27.5 C |164.8 W |
| 145982 |         python         | 7m33s  |   janel    | 12 | 1330MHz  | 37.0 C | 27.6 C |170.2 W |
| 145965 |         python         | 7m36s  |   janel    | 0  | 1330MHz  | 37.1 C | 28.2 C |164.2 W |
| 145971 |         python         | 7m36s  |   janel    | 4  | 1330MHz  | 38.4 C | 27.5 C |156.1 W |
| 145975 |         python         | 7m36s  |   janel    | 8  | 1330MHz  | 35.5 C | 27.5 C |168.4 W |
| 145982 |         python         | 7m36s  |   janel    | 12 | 1330MHz  | 36.8 C | 27.5 C |163.4 W |
| 145965 |         python         | 7m38s  |   janel    | 0  | 1330MHz  | 36.9 C | 28.2 C |156.2 W |
| 145971 |         python         | 7m38s  |   janel    | 4  | 1330MHz  | 38.5 C | 27.5 C |148.7 W |
| 145975 |         python         | 7m38s  |   janel    | 8  | 1330MHz  | 35.2 C | 27.5 C |167.4 W |
| 145982 |         python         | 7m38s  |   janel    | 12 | 1320MHz  | 36.9 C | 27.5 C |155.2 W |
| 145981 |         python         | 7m42s  |   janel    | 11 | 1330MHz  | 36.7 C | 27.5 C |155.8 W |
| 145983 |         python         | 7m43s  |   janel    | 13 | 1330MHz  | 35.5 C | 27.5 C |155.0 W |
| 145965 |         python         | 7m45s  |   janel    | 0  | 1330MHz  | 36.8 C | 28.2 C |148.9 W |
| 145971 |         python         | 7m45s  |   janel    | 4  | 1330MHz  | 38.1 C | 27.4 C |149.5 W |
| 145975 |         python         | 7m45s  |   janel    | 8  | 1330MHz  | 34.9 C | 27.4 C |151.8 W |
| 145982 |         python         | 7m45s  |   janel    | 12 | 1330MHz  | 36.5 C | 27.5 C |155.0 W |
| 145965 |         python         | 7m47s  |   janel    | 0  | 1330MHz  | 36.9 C | 28.1 C |151.4 W |
| 145971 |         python         | 7m47s  |   janel    | 4  | 1330MHz  | 38.0 C | 27.4 C |144.6 W |
| 145975 |         python         | 7m47s  |   janel    | 8  | 1330MHz  | 35.1 C | 27.4 C |147.3 W |
| 145982 |         python         | 7m47s  |   janel    | 12 | 1330MHz  | 36.3 C | 27.5 C |151.5 W |
| 145965 |         python         | 7m48s  |   janel    | 0  | 1330MHz  | 36.9 C | 28.2 C |144.8 W |
| 145971 |         python         | 7m48s  |   janel    | 4  | 1330MHz  | 38.1 C | 27.4 C |140.6 W |
| 145975 |         python         | 7m48s  |   janel    | 8  | 1330MHz  | 34.8 C | 27.4 C |162.5 W |
| 145982 |         python         | 7m48s  |   janel    | 12 | 1330MHz  | 36.5 C | 27.4 C |157.9 W |
| 145965 |         python         | 7m49s  |   janel    | 0  | 1330MHz  | 37.0 C | 28.2 C |270.3 W |
| 145971 |         python         | 7m49s  |   janel    | 4  | 1330MHz  | 38.1 C | 27.4 C |240.6 W |
| 145975 |         python         | 7m49s  |   janel    | 8  | 1330MHz  | 35.2 C | 27.4 C |176.6 W |
| 145982 |         python         | 7m49s  |   janel    | 12 | 1330MHz  | 36.3 C | 27.4 C |239.3 W |
| 145981 |         python         | 7m54s  |   janel    | 11 | 1330MHz  | 36.6 C | 27.4 C |171.8 W |
| 145984 |         python         | 7m53s  |   janel    | 14 | 1330MHz  | 39.9 C | 27.4 C |169.9 W |
| 145965 |         python         | 7m56s  |   janel    | 0  | 1330MHz  | 36.9 C | 28.1 C |156.4 W |
| 145971 |         python         | 7m56s  |   janel    | 4  | 1330MHz  | 38.1 C | 27.3 C |148.6 W |
| 145975 |         python         | 7m57s  |   janel    | 8  | 1330MHz  | 34.9 C | 27.4 C |167.1 W |
| 145983 |         python         | 7m57s  |   janel    | 13 | 1330MHz  | 34.9 C | 27.4 C |170.1 W |
| 145965 |         python         | 7m59s  |   janel    | 0  | 1330MHz  | 36.9 C | 28.1 C |147.9 W |
| 145971 |         python         | 7m59s  |   janel    | 4  | 1330MHz  | 37.8 C | 27.3 C |146.5 W |
| 145975 |         python         | 7m59s  |   janel    | 8  | 1330MHz  | 35.1 C | 27.4 C |155.2 W |
| 145982 |         python         | 7m59s  |   janel    | 12 | 1330MHz  | 36.3 C | 27.4 C |156.5 W |
| 145965 |         python         | 7m59s  |   janel    | 0  | 1330MHz  | 36.6 C | 28.1 C |146.4 W |
| 145971 |         python         | 7m59s  |   janel    | 4  | 1330MHz  | 37.8 C | 27.3 C |148.0 W |
| 145975 |         python         | 7m59s  |   janel    | 8  | 1330MHz  | 35.0 C | 27.4 C |167.2 W |
| 145982 |         python         | 7m59s  |   janel    | 12 | 1330MHz  | 36.0 C | 27.4 C |153.1 W |
